idx_simulacao;dados;mec_ausencia;pct_ausencia;cluster_algorithm;dim_x_som;dim_y_som;sigma_som;lr_som;max_iter_som;n_clusters_kmd;n_clusters_aggcl;affinity_aggcl;metric_dbscan;min_samples_dbscan;eps_dbscan;order_cluster;order_column;n_clusters_knn
2110198;pima;MAR;0,1;som;16;1;0,5;0,7;50;;;;;;;tupleMoreMissing;moreCorrelation;1
2110199;pima;MAR;0,1;som;16;1;0,5;0,7;50;;;;;;;tupleMoreMissing;moreMissing;1
2110200;pima;MAR;0,1;som;16;1;0,5;0,7;50;;;;;;;tupleMoreMissing;noSort;1
2110201;pima;MAR;0,1;som;16;1;0,5;0,7;50;;;;;;;fieldLessMissing;lessCorrelation;3
2110202;pima;MAR;0,1;som;16;1;0,5;0,7;50;;;;;;;fieldLessMissing;lessMissing;3
2110203;pima;MAR;0,1;som;16;1;0,5;0,7;50;;;;;;;fieldLessMissing;moreCorrelation;3
2110204;pima;MAR;0,1;som;16;1;0,5;0,7;50;;;;;;;fieldLessMissing;moreMissing;3
2110205;pima;MAR;0,1;som;16;1;0,5;0,7;50;;;;;;;fieldLessMissing;noSort;3
2110206;pima;MAR;0,1;som;16;1;0,5;0,7;50;;;;;;;fieldMoreMissing;lessCorrelation;3
2110207;pima;MAR;0,1;som;16;1;0,5;0,7;50;;;;;;;fieldMoreMissing;lessMissing;3
2110208;pima;MAR;0,1;som;16;1;0,5;0,7;50;;;;;;;fieldMoreMissing;moreCorrelation;3
2110209;pima;MAR;0,1;som;16;1;0,5;0,7;50;;;;;;;fieldMoreMissing;moreMissing;3
2110210;pima;MAR;0,1;som;16;1;0,5;0,7;50;;;;;;;fieldMoreMissing;noSort;3
2110211;pima;MAR;0,1;som;16;1;0,5;0,7;50;;;;;;;fieldPerTupleLessMissing;lessCorrelation;3
2110212;pima;MAR;0,1;som;16;1;0,5;0,7;50;;;;;;;fieldPerTupleLessMissing;lessMissing;3
2110213;pima;MAR;0,1;som;16;1;0,5;0,7;50;;;;;;;fieldPerTupleLessMissing;moreCorrelation;3
2110214;pima;MAR;0,1;som;16;1;0,5;0,7;50;;;;;;;fieldPerTupleLessMissing;moreMissing;3
2110215;pima;MAR;0,1;som;16;1;0,5;0,7;50;;;;;;;fieldPerTupleLessMissing;noSort;3
2110216;pima;MAR;0,1;som;16;1;0,5;0,7;50;;;;;;;fieldPerTupleMoreMissing;lessCorrelation;3
2110217;pima;MAR;0,1;som;16;1;0,5;0,7;50;;;;;;;fieldPerTupleMoreMissing;lessMissing;3
2110218;pima;MAR;0,1;som;16;1;0,5;0,7;50;;;;;;;fieldPerTupleMoreMissing;moreCorrelation;3
2110219;pima;MAR;0,1;som;16;1;0,5;0,7;50;;;;;;;fieldPerTupleMoreMissing;moreMissing;3
2110220;pima;MAR;0,1;som;16;1;0,5;0,7;50;;;;;;;fieldPerTupleMoreMissing;noSort;3
2110221;pima;MAR;0,1;som;16;1;0,5;0,7;50;;;;;;;noSort;lessCorrelation;3
2110222;pima;MAR;0,1;som;16;1;0,5;0,7;50;;;;;;;noSort;lessMissing;3
2110223;pima;MAR;0,1;som;16;1;0,5;0,7;50;;;;;;;noSort;moreCorrelation;3
2110224;pima;MAR;0,1;som;16;1;0,5;0,7;50;;;;;;;noSort;moreMissing;3
2110225;pima;MAR;0,1;som;16;1;0,5;0,7;50;;;;;;;noSort;noSort;3
2110226;pima;MAR;0,1;som;16;1;0,5;0,7;50;;;;;;;random;lessCorrelation;3
2110227;pima;MAR;0,1;som;16;1;0,5;0,7;50;;;;;;;random;lessMissing;3
2110228;pima;MAR;0,1;som;16;1;0,5;0,7;50;;;;;;;random;moreCorrelation;3
2110229;pima;MAR;0,1;som;16;1;0,5;0,7;50;;;;;;;random;moreMissing;3
2110230;pima;MAR;0,1;som;16;1;0,5;0,7;50;;;;;;;random;noSort;3
2110231;pima;MAR;0,1;som;16;1;0,5;0,7;50;;;;;;;tupleLessMissing;lessCorrelation;3
2110232;pima;MAR;0,1;som;16;1;0,5;0,7;50;;;;;;;tupleLessMissing;lessMissing;3
2110233;pima;MAR;0,1;som;16;1;0,5;0,7;50;;;;;;;tupleLessMissing;moreCorrelation;3
2110234;pima;MAR;0,1;som;16;1;0,5;0,7;50;;;;;;;tupleLessMissing;moreMissing;3
2110235;pima;MAR;0,1;som;16;1;0,5;0,7;50;;;;;;;tupleLessMissing;noSort;3
2110236;pima;MAR;0,1;som;16;1;0,5;0,7;50;;;;;;;tupleMoreMissing;lessCorrelation;3
2110237;pima;MAR;0,1;som;16;1;0,5;0,7;50;;;;;;;tupleMoreMissing;lessMissing;3
2110238;pima;MAR;0,1;som;16;1;0,5;0,7;50;;;;;;;tupleMoreMissing;moreCorrelation;3
2110239;pima;MAR;0,1;som;16;1;0,5;0,7;50;;;;;;;tupleMoreMissing;moreMissing;3
2110240;pima;MAR;0,1;som;16;1;0,5;0,7;50;;;;;;;tupleMoreMissing;noSort;3
