idx_simulacao;dados;mec_ausencia;pct_ausencia;cluster_algorithm;dim_x_som;dim_y_som;sigma_som;lr_som;max_iter_som;n_clusters_kmd;n_clusters_aggcl;affinity_aggcl;metric_dbscan;min_samples_dbscan;eps_dbscan;order_cluster;order_column;n_clusters_knn
1110229;wine;MAR;0,1;som;26;1;0,5;0,7;50;;;;;;;random;moreMissing;3
1110230;wine;MAR;0,1;som;26;1;0,5;0,7;50;;;;;;;random;noSort;3
1110231;wine;MAR;0,1;som;26;1;0,5;0,7;50;;;;;;;tupleLessMissing;lessCorrelation;3
1110232;wine;MAR;0,1;som;26;1;0,5;0,7;50;;;;;;;tupleLessMissing;lessMissing;3
1110233;wine;MAR;0,1;som;26;1;0,5;0,7;50;;;;;;;tupleLessMissing;moreCorrelation;3
1110234;wine;MAR;0,1;som;26;1;0,5;0,7;50;;;;;;;tupleLessMissing;moreMissing;3
1110235;wine;MAR;0,1;som;26;1;0,5;0,7;50;;;;;;;tupleLessMissing;noSort;3
1110236;wine;MAR;0,1;som;26;1;0,5;0,7;50;;;;;;;tupleMoreMissing;lessCorrelation;3
1110237;wine;MAR;0,1;som;26;1;0,5;0,7;50;;;;;;;tupleMoreMissing;lessMissing;3
1110238;wine;MAR;0,1;som;26;1;0,5;0,7;50;;;;;;;tupleMoreMissing;moreCorrelation;3
1110239;wine;MAR;0,1;som;26;1;0,5;0,7;50;;;;;;;tupleMoreMissing;moreMissing;3
1110240;wine;MAR;0,1;som;26;1;0,5;0,7;50;;;;;;;tupleMoreMissing;noSort;3
