idx_simulacao;dados;mec_ausencia;pct_ausencia;cluster_algorithm;dim_x_som;dim_y_som;sigma_som;lr_som;max_iter_som;n_clusters_kmd;n_clusters_aggcl;affinity_aggcl;metric_dbscan;min_samples_dbscan;eps_dbscan;order_cluster;order_column;n_clusters_knn
6110220;gamma;MAR;0,1;som;20;1;0,5;0,7;50;;;;;;;fieldPerTupleMoreMissing;noSort;3
6110221;gamma;MAR;0,1;som;20;1;0,5;0,7;50;;;;;;;noSort;lessCorrelation;3
6110222;gamma;MAR;0,1;som;20;1;0,5;0,7;50;;;;;;;noSort;lessMissing;3
6110223;gamma;MAR;0,1;som;20;1;0,5;0,7;50;;;;;;;noSort;moreCorrelation;3
6110224;gamma;MAR;0,1;som;20;1;0,5;0,7;50;;;;;;;noSort;moreMissing;3
6110225;gamma;MAR;0,1;som;20;1;0,5;0,7;50;;;;;;;noSort;noSort;3
6110226;gamma;MAR;0,1;som;20;1;0,5;0,7;50;;;;;;;random;lessCorrelation;3
6110227;gamma;MAR;0,1;som;20;1;0,5;0,7;50;;;;;;;random;lessMissing;3
6110228;gamma;MAR;0,1;som;20;1;0,5;0,7;50;;;;;;;random;moreCorrelation;3
6110229;gamma;MAR;0,1;som;20;1;0,5;0,7;50;;;;;;;random;moreMissing;3
6110230;gamma;MAR;0,1;som;20;1;0,5;0,7;50;;;;;;;random;noSort;3
6110231;gamma;MAR;0,1;som;20;1;0,5;0,7;50;;;;;;;tupleLessMissing;lessCorrelation;3
6110232;gamma;MAR;0,1;som;20;1;0,5;0,7;50;;;;;;;tupleLessMissing;lessMissing;3
6110233;gamma;MAR;0,1;som;20;1;0,5;0,7;50;;;;;;;tupleLessMissing;moreCorrelation;3
6110234;gamma;MAR;0,1;som;20;1;0,5;0,7;50;;;;;;;tupleLessMissing;moreMissing;3
